what,kind,bundleId,bundleVersion,description,time
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326686103
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326703644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326718249
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326719300
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326727573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326731286
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326731856
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326744754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326752024
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326752916
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326767518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1467326801433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1467326801754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326801799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326801979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326811956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1467326814376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326820337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326820484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326832370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326844207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1467326845995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1467326847474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326847522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326864605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326866151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326870474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326873716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326874957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326876126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326882112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326882794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326883594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326887174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326889383
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326890129
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326899649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1467326900710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326906828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467326907715
activated,view,com.google.eclipse.elt.view,1.1.2.201411270007,"com.google.eclipse.terminal.local.localTerminalView",1467326909990
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1467326941132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1467326941388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326941427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467326941579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1467326943580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326954634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326981275
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.rename.element",1467326997765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326997808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326997884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467326997977
